"","Volume","Speed","Delay","Stops","Date","Time","Day"
"50902",52,14,27,40,"4/8/14","2:40","Tues"
"50903",7,0,4,7,"4/8/14","2:45","Tues"
"50904",5,2,3,5,"4/8/14","2:50","Tues"
"50905",18,8,10,18,"4/8/14","2:55","Tues"
"50906",12,1,6,12,"4/8/14","3:00","Tues"
"50907",12,5,6,12,"4/8/14","3:05","Tues"
"50908",16,7,8,16,"4/8/14","3:10","Tues"
"50909",55,22,28,55,"4/8/14","3:15","Tues"
"50910",36,9,18,24,"4/8/14","3:20","Tues"
"50911",36,11,18,24,"4/8/14","3:25","Tues"
"50912",0,0,0,0,"4/8/14","3:30","Tues"
"50913",24,8,12,24,"4/8/14","3:35","Tues"
"50914",40,13,20,40,"4/8/14","3:40","Tues"
"50915",19,5,10,19,"4/8/14","3:45","Tues"
"50916",12,5,6,12,"4/8/14","3:50","Tues"
"50917",0,0,0,0,"4/8/14","3:55","Tues"
"50918",0,0,0,0,"4/8/14","4:00","Tues"
"50919",28,7,14,16,"4/8/14","4:05","Tues"
"50920",91,23,46,67,"4/8/14","4:10","Tues"
"50921",12,5,6,12,"4/8/14","4:15","Tues"
"50922",0,0,0,0,"4/8/14","4:20","Tues"
"50923",12,5,6,12,"4/8/14","4:25","Tues"
"50924",0,0,0,0,"4/8/14","4:30","Tues"
"50925",12,5,6,12,"4/8/14","4:35","Tues"
"50926",0,0,0,0,"4/8/14","4:40","Tues"
"50927",16,7,8,16,"4/8/14","4:45","Tues"
"50928",7,3,4,7,"4/8/14","4:50","Tues"
"50929",24,8,12,24,"4/8/14","4:55","Tues"
"50930",0,0,0,0,"4/8/14","5:00","Tues"
"50931",88,13,44,64,"4/8/14","5:05","Tues"
"50932",55,16,28,43,"4/8/14","5:10","Tues"
"50933",64,7,32,52,"4/8/14","5:15","Tues"
"50934",24,9,12,24,"4/8/14","5:20","Tues"
"50935",43,9,22,43,"4/8/14","5:25","Tues"
"50936",68,11,34,40,"4/8/14","5:30","Tues"
"50937",43,14,22,36,"4/8/14","5:35","Tues"
"50938",88,25,45,80,"4/8/14","5:40","Tues"
"50939",96,19,48,72,"4/8/14","5:45","Tues"
"50940",115,15,58,75,"4/8/14","5:50","Tues"
"50941",76,18,38,60,"4/8/14","5:55","Tues"
"50942",112,27,56,76,"4/8/14","6:00","Tues"
"50943",108,21,54,84,"4/8/14","6:05","Tues"
"50944",135,16,68,103,"4/8/14","6:10","Tues"
"50945",135,12,68,108,"4/8/14","6:15","Tues"
"50946",157,18,79,98,"4/8/14","6:20","Tues"
"50947",180,16,91,117,"4/8/14","6:25","Tues"
"50948",270,10,136,154,"4/8/14","6:30","Tues"
"50949",192,16,97,107,"4/8/14","6:35","Tues"
"50950",217,14,109,127,"4/8/14","6:40","Tues"
"50951",286,14,144,186,"4/8/14","6:45","Tues"
"50952",215,13,109,130,"4/8/14","6:50","Tues"
"50953",287,7,145,167,"4/8/14","6:55","Tues"
"50954",267,21,134,123,"4/8/14","7:00","Tues"
"50955",175,26,88,107,"4/8/14","7:05","Tues"
"50956",274,23,138,184,"4/8/14","7:10","Tues"
"50957",267,20,134,162,"4/8/14","7:15","Tues"
"50958",287,25,145,182,"4/8/14","7:20","Tues"
"50959",245,23,124,153,"4/8/14","7:25","Tues"
"50960",197,30,100,131,"4/8/14","7:30","Tues"
"50961",210,19,106,129,"4/8/14","7:35","Tues"
"50962",220,31,111,138,"4/8/14","7:40","Tues"
"50963",222,22,112,144,"4/8/14","7:45","Tues"
"50964",247,22,125,149,"4/8/14","7:50","Tues"
"50965",289,23,146,169,"4/8/14","7:55","Tues"
"50966",263,24,133,171,"4/8/14","8:00","Tues"
"50967",286,31,144,192,"4/8/14","8:05","Tues"
"50968",354,24,179,262,"4/8/14","8:10","Tues"
"50969",235,26,119,153,"4/8/14","8:15","Tues"
"50970",239,24,121,161,"4/8/14","8:20","Tues"
"50971",300,21,151,199,"4/8/14","8:25","Tues"
"50972",181,20,92,124,"4/8/14","8:30","Tues"
"50973",278,23,141,191,"4/8/14","8:35","Tues"
"50974",194,18,99,120,"4/8/14","8:40","Tues"
"50975",243,23,123,152,"4/8/14","8:45","Tues"
"50976",168,29,85,104,"4/8/14","8:50","Tues"
"50977",303,22,153,195,"4/8/14","8:55","Tues"
"50978",297,24,150,204,"4/8/14","9:00","Tues"
"50979",280,32,141,193,"4/8/14","9:05","Tues"
"50980",139,15,71,102,"4/8/14","9:10","Tues"
"50981",239,26,121,192,"4/8/14","9:15","Tues"
"50982",241,29,122,173,"4/8/14","9:20","Tues"
"50983",329,27,166,237,"4/8/14","9:25","Tues"
"50984",290,26,146,207,"4/8/14","9:30","Tues"
"50985",353,21,178,275,"4/8/14","9:35","Tues"
"50986",348,26,175,237,"4/8/14","9:40","Tues"
"50987",209,24,106,161,"4/8/14","9:45","Tues"
"50988",350,25,176,270,"4/8/14","9:50","Tues"
"50989",259,19,131,167,"4/8/14","9:55","Tues"
"50990",229,23,116,161,"4/8/14","10:00","Tues"
"50991",280,23,141,188,"4/8/14","10:05","Tues"
"50992",306,23,155,217,"4/8/14","10:10","Tues"
"50993",387,21,195,281,"4/8/14","10:15","Tues"
"50994",289,22,146,197,"4/8/14","10:20","Tues"
"50995",261,27,132,189,"4/8/14","10:25","Tues"
"50996",357,23,180,246,"4/8/14","10:30","Tues"
"50997",193,28,98,138,"4/8/14","10:35","Tues"
"50998",298,20,151,213,"4/8/14","10:40","Tues"
"50999",333,17,168,230,"4/8/14","10:45","Tues"
"51000",269,28,136,168,"4/8/14","10:50","Tues"
"51001",272,19,138,200,"4/8/14","10:55","Tues"
"51002",296,22,150,188,"4/8/14","11:00","Tues"
"51003",343,27,173,235,"4/8/14","11:05","Tues"
"51004",331,18,167,235,"4/8/14","11:10","Tues"
"51005",485,18,244,373,"4/8/14","11:15","Tues"
"51006",311,25,157,218,"4/8/14","11:20","Tues"
"51007",292,26,147,188,"4/8/14","11:25","Tues"
"51008",242,24,123,163,"4/8/14","11:30","Tues"
"51009",246,25,124,165,"4/8/14","11:35","Tues"
"51010",295,27,149,210,"4/8/14","11:40","Tues"
"51011",304,26,153,216,"4/8/14","11:45","Tues"
"51012",373,26,188,269,"4/8/14","11:50","Tues"
"51013",452,26,228,321,"4/8/14","11:55","Tues"
"51014",462,25,232,354,"4/8/14","12:00","Tues"
"51015",476,21,239,356,"4/8/14","12:05","Tues"
"51016",507,20,255,380,"4/8/14","12:10","Tues"
"51017",370,19,187,282,"4/8/14","12:15","Tues"
"51018",274,19,138,201,"4/8/14","12:20","Tues"
"51019",444,25,224,329,"4/8/14","12:25","Tues"
"51020",337,25,170,248,"4/8/14","12:30","Tues"
"51021",296,25,150,213,"4/8/14","12:35","Tues"
"51022",384,22,193,304,"4/8/14","12:40","Tues"
"51023",471,22,237,359,"4/8/14","12:45","Tues"
"51024",355,23,179,271,"4/8/14","12:50","Tues"
"51025",315,25,159,211,"4/8/14","12:55","Tues"
"51026",296,27,149,215,"4/8/14","13:00","Tues"
"51027",383,24,193,291,"4/8/14","13:05","Tues"
"51028",360,22,182,252,"4/8/14","13:10","Tues"
"51029",359,24,181,271,"4/8/14","13:15","Tues"
"51030",265,30,134,185,"4/8/14","13:20","Tues"
"51031",380,18,191,283,"4/8/14","13:25","Tues"
"51032",352,20,177,252,"4/8/14","13:30","Tues"
"51033",384,24,194,280,"4/8/14","13:35","Tues"
"51034",412,21,207,320,"4/8/14","13:40","Tues"
"51035",470,11,237,342,"4/8/14","13:45","Tues"
"51036",414,15,208,297,"4/8/14","13:50","Tues"
"51037",507,17,255,380,"4/8/14","13:55","Tues"
"51038",512,18,258,400,"4/8/14","14:00","Tues"
"51039",430,20,216,310,"4/8/14","14:05","Tues"
"51040",341,22,172,249,"4/8/14","14:10","Tues"
"51041",360,22,181,271,"4/8/14","14:15","Tues"
"51042",283,26,143,212,"4/8/14","14:20","Tues"
"51043",357,18,180,254,"4/8/14","14:25","Tues"
"51044",367,20,185,266,"4/8/14","14:30","Tues"
"51045",426,27,215,307,"4/8/14","14:35","Tues"
"51046",404,21,204,296,"4/8/14","14:40","Tues"
"51047",437,17,220,329,"4/8/14","14:45","Tues"
"51048",533,16,270,818,"4/8/14","14:50","Tues"
"51049",382,25,193,284,"4/8/14","14:55","Tues"
"51050",402,22,203,299,"4/8/14","15:00","Tues"
"51051",467,21,235,347,"4/8/14","15:05","Tues"
"51052",378,22,190,253,"4/8/14","15:10","Tues"
"51053",450,23,227,331,"4/8/14","15:15","Tues"
"51054",312,24,158,244,"4/8/14","15:20","Tues"
"51055",473,17,238,354,"4/8/14","15:25","Tues"
"51056",383,20,193,284,"4/8/14","15:30","Tues"
"51057",449,23,226,357,"4/8/14","15:35","Tues"
"51058",519,18,261,404,"4/8/14","15:40","Tues"
"51059",390,22,197,281,"4/8/14","15:45","Tues"
"51060",444,20,224,321,"4/8/14","15:50","Tues"
"51061",459,21,231,264,"4/8/14","15:55","Tues"
"51062",395,24,199,267,"4/8/14","16:00","Tues"
"51063",459,21,231,339,"4/8/14","16:05","Tues"
"51064",381,22,192,257,"4/8/14","16:10","Tues"
"51065",556,24,279,396,"4/8/14","16:15","Tues"
"51066",500,23,252,348,"4/8/14","16:20","Tues"
"51067",421,24,212,281,"4/8/14","16:25","Tues"
"51068",459,15,231,319,"4/8/14","16:30","Tues"
"51069",628,20,316,469,"4/8/14","16:35","Tues"
"51070",549,20,276,389,"4/8/14","16:40","Tues"
"51071",416,22,210,292,"4/8/14","16:45","Tues"
"51072",600,18,301,432,"4/8/14","16:50","Tues"
"51073",504,14,253,348,"4/8/14","16:55","Tues"
"51074",508,18,255,352,"4/8/14","17:00","Tues"
"51075",532,16,267,368,"4/8/14","17:05","Tues"
"51076",692,16,352,1383,"4/8/14","17:10","Tues"
"51077",616,23,333,2600,"4/8/14","17:15","Tues"
"51078",594,6,299,495,"4/8/14","17:20","Tues"
"51079",715,7,359,559,"4/8/14","17:25","Tues"
"51080",716,8,360,552,"4/8/14","17:30","Tues"
"51081",577,5,290,441,"4/8/14","17:35","Tues"
"51082",513,22,258,379,"4/8/14","17:40","Tues"
"51083",588,13,295,454,"4/8/14","17:45","Tues"
"51084",561,22,282,453,"4/8/14","17:50","Tues"
"51085",462,24,233,343,"4/8/14","17:55","Tues"
"51086",550,22,277,418,"4/8/14","18:00","Tues"
"51087",390,20,197,294,"4/8/14","18:05","Tues"
"51088",464,24,233,348,"4/8/14","18:10","Tues"
"51089",354,24,178,242,"4/8/14","18:15","Tues"
"51090",341,19,172,245,"4/8/14","18:20","Tues"
"51091",366,22,185,266,"4/8/14","18:25","Tues"
"51092",444,25,223,328,"4/8/14","18:30","Tues"
"51093",283,28,143,187,"4/8/14","18:35","Tues"
"51094",315,28,159,228,"4/8/14","18:40","Tues"
"51095",259,25,131,187,"4/8/14","18:45","Tues"
"51096",360,24,182,268,"4/8/14","18:50","Tues"
"51097",321,32,162,242,"4/8/14","18:55","Tues"
"51098",260,28,131,180,"4/8/14","19:00","Tues"
"51099",243,39,123,175,"4/8/14","19:05","Tues"
"51100",237,25,120,153,"4/8/14","19:10","Tues"
"51101",294,31,148,206,"4/8/14","19:15","Tues"
"51102",262,28,132,193,"4/8/14","19:20","Tues"
"51103",255,30,129,175,"4/8/14","19:25","Tues"
"51104",266,28,134,182,"4/8/14","19:30","Tues"
"51105",197,31,100,132,"4/8/14","19:35","Tues"
"51106",266,30,135,203,"4/8/14","19:40","Tues"
"51107",309,25,156,237,"4/8/14","19:45","Tues"
"51108",310,27,156,230,"4/8/14","19:50","Tues"
"51109",195,35,99,118,"4/8/14","19:55","Tues"
"51110",252,34,127,167,"4/8/14","20:00","Tues"
"51111",168,23,84,109,"4/8/14","20:05","Tues"
"51112",284,30,143,200,"4/8/14","20:10","Tues"
"51113",367,31,184,270,"4/8/14","20:15","Tues"
"51114",129,19,65,93,"4/8/14","20:20","Tues"
"51115",336,28,168,247,"4/8/14","20:25","Tues"
"51116",302,34,152,222,"4/8/14","20:30","Tues"
"51117",354,24,178,258,"4/8/14","20:35","Tues"
"51118",221,30,111,173,"4/8/14","20:40","Tues"
"51119",243,32,122,184,"4/8/14","20:45","Tues"
"51120",252,29,127,192,"4/8/14","20:50","Tues"
"51121",213,29,107,148,"4/8/14","20:55","Tues"
"51122",216,33,108,132,"4/8/14","21:00","Tues"
"51123",218,31,109,126,"4/8/14","21:05","Tues"
"51124",257,33,129,161,"4/8/14","21:10","Tues"
"51125",125,29,63,82,"4/8/14","21:15","Tues"
"51126",141,22,71,88,"4/8/14","21:20","Tues"
"51127",189,31,95,129,"4/8/14","21:25","Tues"
"51128",89,22,45,70,"4/8/14","21:30","Tues"
"51129",249,28,125,196,"4/8/14","21:35","Tues"
"51130",201,28,101,129,"4/8/14","21:40","Tues"
"51131",178,31,90,134,"4/8/14","21:45","Tues"
"51132",72,17,36,60,"4/8/14","21:50","Tues"
"51133",48,13,25,44,"4/8/14","21:55","Tues"
"51134",172,33,87,99,"4/8/14","22:00","Tues"
"51135",170,25,86,103,"4/8/14","22:05","Tues"
"51136",192,27,97,128,"4/8/14","22:10","Tues"
"51137",107,25,54,63,"4/8/14","22:15","Tues"
"51138",100,29,51,76,"4/8/14","22:20","Tues"
"51139",144,28,73,96,"4/8/14","22:25","Tues"
"51140",112,26,57,84,"4/8/14","22:30","Tues"
"51141",158,22,80,105,"4/8/14","22:35","Tues"
"51142",182,28,92,127,"4/8/14","22:40","Tues"
"51143",187,33,94,127,"4/8/14","22:45","Tues"
"51144",122,22,62,79,"4/8/14","22:50","Tues"
"51145",69,17,35,52,"4/8/14","22:55","Tues"
"51146",72,27,36,48,"4/8/14","23:00","Tues"
"51147",108,22,54,72,"4/8/14","23:05","Tues"
"51148",43,16,22,36,"4/8/14","23:10","Tues"
"51149",132,23,66,108,"4/8/14","23:15","Tues"
"51150",64,22,33,48,"4/8/14","23:20","Tues"
"51151",91,26,46,72,"4/8/14","23:25","Tues"
"51152",84,27,42,72,"4/8/14","23:30","Tues"
"51153",43,19,22,43,"4/8/14","23:35","Tues"
"51154",76,24,39,52,"4/8/14","23:40","Tues"
"51155",52,15,27,36,"4/8/14","23:45","Tues"
"51156",84,30,42,60,"4/8/14","23:50","Tues"
"51157",36,10,18,24,"4/8/14","23:55","Tues"
"51158",116,31,59,68,"4/9/14","0:00","Wed"
"51159",82,16,42,75,"4/9/14","0:05","Wed"
"51160",55,25,28,55,"4/9/14","0:10","Wed"
"51161",24,5,12,12,"4/9/14","0:15","Wed"
"51162",33,7,17,28,"4/9/14","0:20","Wed"
"51163",43,11,22,24,"4/9/14","0:25","Wed"
"51164",21,6,11,16,"4/9/14","0:30","Wed"
"51165",122,23,62,79,"4/9/14","0:35","Wed"
"51166",31,14,16,31,"4/9/14","0:40","Wed"
"51167",72,27,36,60,"4/9/14","0:45","Wed"
"51168",33,13,17,28,"4/9/14","0:50","Wed"
"51169",119,23,60,71,"4/9/14","0:55","Wed"
"51170",91,20,46,48,"4/9/14","1:00","Wed"
"51171",43,16,22,43,"4/9/14","1:05","Wed"
"51172",81,24,41,52,"4/9/14","1:10","Wed"
"51173",26,8,14,19,"4/9/14","1:15","Wed"
"51174",0,0,0,0,"4/9/14","1:20","Wed"
"51175",40,11,21,28,"4/9/14","1:25","Wed"
"51176",31,14,16,31,"4/9/14","1:30","Wed"
"51177",12,5,6,12,"4/9/14","1:35","Wed"
"51178",16,1,9,16,"4/9/14","1:40","Wed"
"51179",31,12,16,31,"4/9/14","1:45","Wed"
"51180",16,7,9,16,"4/9/14","1:50","Wed"
"51181",67,10,34,43,"4/9/14","1:55","Wed"
"51182",48,5,24,36,"4/9/14","2:00","Wed"
"51183",84,19,42,60,"4/9/14","2:05","Wed"
"51184",36,16,18,36,"4/9/14","2:10","Wed"
"51185",52,24,27,52,"4/9/14","2:15","Wed"
"51186",48,16,24,36,"4/9/14","2:20","Wed"
"51187",7,3,4,7,"4/9/14","2:25","Wed"
"51188",4,2,3,4,"4/9/14","2:30","Wed"
"51189",24,11,12,24,"4/9/14","2:35","Wed"
"51190",35,10,18,23,"4/9/14","2:40","Wed"
"51191",31,14,16,31,"4/9/14","2:45","Wed"
"51192",12,5,6,12,"4/9/14","2:50","Wed"
"51193",16,5,9,16,"4/9/14","2:55","Wed"
"51194",19,5,10,19,"4/9/14","3:00","Wed"
"51195",16,7,9,16,"4/9/14","3:05","Wed"
"51196",31,11,16,31,"4/9/14","3:10","Wed"
"51197",24,11,12,24,"4/9/14","3:15","Wed"
"51198",28,4,15,28,"4/9/14","3:20","Wed"
"51199",7,3,4,7,"4/9/14","3:25","Wed"
"51200",12,5,6,12,"4/9/14","3:30","Wed"
"51201",16,5,9,16,"4/9/14","3:35","Wed"
"51202",16,2,9,12,"4/9/14","3:40","Wed"
"51203",14,3,8,7,"4/9/14","3:45","Wed"
"51204",36,11,18,24,"4/9/14","3:50","Wed"
"51205",0,0,0,0,"4/9/14","3:55","Wed"
"51206",24,10,12,12,"4/9/14","4:00","Wed"
"51207",12,5,6,12,"4/9/14","4:05","Wed"
"51208",48,9,24,24,"4/9/14","4:10","Wed"
"51209",36,16,18,36,"4/9/14","4:15","Wed"
"51210",4,2,3,4,"4/9/14","4:20","Wed"
"51211",31,14,16,31,"4/9/14","4:25","Wed"
"51212",0,0,0,0,"4/9/14","4:30","Wed"
"51213",0,0,0,0,"4/9/14","4:35","Wed"
"51214",0,0,0,0,"4/9/14","4:40","Wed"
"51215",12,1,6,12,"4/9/14","4:45","Wed"
"51216",4,2,3,4,"4/9/14","4:50","Wed"
"51217",19,8,10,19,"4/9/14","4:55","Wed"
"51218",0,0,0,0,"4/9/14","5:00","Wed"
"51219",48,9,24,36,"4/9/14","5:05","Wed"
"51220",48,16,24,48,"4/9/14","5:10","Wed"
"51221",96,16,48,72,"4/9/14","5:15","Wed"
"51222",36,7,18,36,"4/9/14","5:20","Wed"
"51223",52,15,27,40,"4/9/14","5:25","Wed"
"51224",89,11,45,60,"4/9/14","5:30","Wed"
"51225",66,22,34,59,"4/9/14","5:35","Wed"
"51226",60,15,30,48,"4/9/14","5:40","Wed"
"51227",101,20,51,72,"4/9/14","5:45","Wed"
"51228",103,16,52,72,"4/9/14","5:50","Wed"
"51229",60,15,30,48,"4/9/14","5:55","Wed"
"51230",60,15,30,48,"4/9/14","6:00","Wed"
"51231",124,29,63,84,"4/9/14","6:05","Wed"
"51232",112,12,56,76,"4/9/14","6:10","Wed"
"51233",175,17,88,103,"4/9/14","6:15","Wed"
"51234",158,18,80,115,"4/9/14","6:20","Wed"
"51235",157,12,80,90,"4/9/14","6:25","Wed"
"51236",232,12,117,140,"4/9/14","6:30","Wed"
"51237",230,18,116,138,"4/9/14","6:35","Wed"
"51238",219,21,111,142,"4/9/14","6:40","Wed"
"51239",284,19,143,177,"4/9/14","6:45","Wed"
"51240",285,16,144,188,"4/9/14","6:50","Wed"
"51241",333,11,168,225,"4/9/14","6:55","Wed"
"51242",243,17,123,148,"4/9/14","7:00","Wed"
"51243",242,28,122,138,"4/9/14","7:05","Wed"
"51244",263,19,133,159,"4/9/14","7:10","Wed"
"51245",298,16,150,194,"4/9/14","7:15","Wed"
"51246",218,21,110,126,"4/9/14","7:20","Wed"
"51247",313,25,158,209,"4/9/14","7:25","Wed"
"51248",291,28,147,199,"4/9/14","7:30","Wed"
"51249",228,23,115,154,"4/9/14","7:35","Wed"
"51250",314,19,159,207,"4/9/14","7:40","Wed"
"51251",214,25,108,133,"4/9/14","7:45","Wed"
"51252",244,22,123,144,"4/9/14","7:50","Wed"
"51253",278,28,140,180,"4/9/14","7:55","Wed"
"51254",236,23,119,156,"4/9/14","8:00","Wed"
"51255",249,25,126,170,"4/9/14","8:05","Wed"
"51256",341,26,172,236,"4/9/14","8:10","Wed"
"51257",226,28,114,134,"4/9/14","8:15","Wed"
"51258",256,31,129,164,"4/9/14","8:20","Wed"
"51259",225,22,114,145,"4/9/14","8:25","Wed"
"51260",238,27,120,145,"4/9/14","8:30","Wed"
"51261",275,30,139,195,"4/9/14","8:35","Wed"
"51262",186,28,94,116,"4/9/14","8:40","Wed"
"51263",211,23,107,131,"4/9/14","8:45","Wed"
"51264",299,25,151,190,"4/9/14","8:50","Wed"
"51265",214,29,108,141,"4/9/14","8:55","Wed"
"51266",243,26,123,160,"4/9/14","9:00","Wed"
"51267",237,26,120,153,"4/9/14","9:05","Wed"
"51268",249,25,126,164,"4/9/14","9:10","Wed"
"51269",138,29,71,100,"4/9/14","9:15","Wed"
"51270",292,30,148,204,"4/9/14","9:20","Wed"
"51271",273,23,138,214,"4/9/14","9:25","Wed"
"51272",200,24,102,135,"4/9/14","9:30","Wed"
"51273",196,22,99,139,"4/9/14","9:35","Wed"
"51274",355,30,179,235,"4/9/14","9:40","Wed"
"51275",323,24,163,224,"4/9/14","9:45","Wed"
"51276",278,23,140,198,"4/9/14","9:50","Wed"
"51277",274,26,138,187,"4/9/14","9:55","Wed"
"51278",256,27,130,195,"4/9/14","10:00","Wed"
"51279",273,34,138,193,"4/9/14","10:05","Wed"
"51280",364,25,184,272,"4/9/14","10:10","Wed"
"51281",325,20,164,236,"4/9/14","10:15","Wed"
"51282",246,26,125,175,"4/9/14","10:20","Wed"
"51283",217,29,110,161,"4/9/14","10:25","Wed"
"51284",275,24,139,180,"4/9/14","10:30","Wed"
"51285",266,27,134,189,"4/9/14","10:35","Wed"
"51286",269,28,136,185,"4/9/14","10:40","Wed"
"51287",403,17,203,283,"4/9/14","10:45","Wed"
"51288",307,26,155,199,"4/9/14","10:50","Wed"
"51289",244,28,123,164,"4/9/14","10:55","Wed"
"51290",264,26,133,187,"4/9/14","11:00","Wed"
"51291",269,25,136,186,"4/9/14","11:05","Wed"
"51292",327,32,165,254,"4/9/14","11:10","Wed"
"51293",343,22,173,244,"4/9/14","11:15","Wed"
"51294",329,25,166,249,"4/9/14","11:20","Wed"
"51295",383,25,193,279,"4/9/14","11:25","Wed"
"51296",295,20,149,203,"4/9/14","11:30","Wed"
"51297",320,29,161,226,"4/9/14","11:35","Wed"
"51298",550,22,277,419,"4/9/14","11:40","Wed"
"51299",305,23,154,217,"4/9/14","11:45","Wed"
"51300",298,27,151,206,"4/9/14","11:50","Wed"
"51301",399,23,201,308,"4/9/14","11:55","Wed"
"51302",463,27,233,362,"4/9/14","12:00","Wed"
"51303",552,22,277,431,"4/9/14","12:05","Wed"
"51304",459,24,231,352,"4/9/14","12:10","Wed"
"51305",352,24,177,252,"4/9/14","12:15","Wed"
"51306",286,25,145,206,"4/9/14","12:20","Wed"
"51307",363,20,183,267,"4/9/14","12:25","Wed"
"51308",310,18,157,226,"4/9/14","12:30","Wed"
"51309",349,25,176,253,"4/9/14","12:35","Wed"
"51310",520,24,262,412,"4/9/14","12:40","Wed"
"51311",409,19,206,297,"4/9/14","12:45","Wed"
"51312",301,24,152,210,"4/9/14","12:50","Wed"
"51313",366,25,185,270,"4/9/14","12:55","Wed"
"51314",374,26,188,262,"4/9/14","13:00","Wed"
"51315",385,27,194,281,"4/9/14","13:05","Wed"
"51316",265,21,134,178,"4/9/14","13:10","Wed"
"51317",311,22,157,220,"4/9/14","13:15","Wed"
"51318",322,24,163,224,"4/9/14","13:20","Wed"
"51319",345,27,174,258,"4/9/14","13:25","Wed"
"51320",338,21,171,241,"4/9/14","13:30","Wed"
"51321",354,25,178,261,"4/9/14","13:35","Wed"
"51322",446,17,224,333,"4/9/14","13:40","Wed"
"51323",421,12,212,306,"4/9/14","13:45","Wed"
"51324",531,16,267,411,"4/9/14","13:50","Wed"
"51325",423,16,213,307,"4/9/14","13:55","Wed"
"51326",412,17,208,308,"4/9/14","14:00","Wed"
"51327",303,20,153,211,"4/9/14","14:05","Wed"
"51328",361,22,182,257,"4/9/14","14:10","Wed"
"51329",396,21,200,280,"4/9/14","14:15","Wed"
"51330",452,20,227,348,"4/9/14","14:20","Wed"
"51331",317,21,160,237,"4/9/14","14:25","Wed"
"51332",274,24,138,193,"4/9/14","14:30","Wed"
"51333",445,21,224,328,"4/9/14","14:35","Wed"
"51334",523,15,263,379,"4/9/14","14:40","Wed"
"51335",461,14,232,353,"4/9/14","14:45","Wed"
"51336",402,23,203,307,"4/9/14","14:50","Wed"
"51337",304,26,154,219,"4/9/14","14:55","Wed"
"51338",439,26,221,327,"4/9/14","15:00","Wed"
"51339",446,25,225,354,"4/9/14","15:05","Wed"
"51340",431,20,217,339,"4/9/14","15:10","Wed"
"51341",397,21,200,285,"4/9/14","15:15","Wed"
"51342",332,26,168,249,"4/9/14","15:20","Wed"
"51343",443,23,223,334,"4/9/14","15:25","Wed"
"51344",422,15,213,317,"4/9/14","15:30","Wed"
"51345",483,19,243,371,"4/9/14","15:35","Wed"
"51346",452,20,228,338,"4/9/14","15:40","Wed"
"51347",348,25,176,256,"4/9/14","15:45","Wed"
"51348",563,27,283,422,"4/9/14","15:50","Wed"
"51349",490,24,246,295,"4/9/14","15:55","Wed"
"51350",391,22,197,267,"4/9/14","16:00","Wed"
"51351",495,17,249,343,"4/9/14","16:05","Wed"
"51352",551,19,277,407,"4/9/14","16:10","Wed"
"51353",469,16,236,325,"4/9/14","16:15","Wed"
"51354",426,24,215,299,"4/9/14","16:20","Wed"
"51355",421,19,212,281,"4/9/14","16:25","Wed"
"51356",486,12,245,335,"4/9/14","16:30","Wed"
"51357",492,13,248,336,"4/9/14","16:35","Wed"
"51358",473,17,238,341,"4/9/14","16:40","Wed"
"51359",565,14,284,409,"4/9/14","16:45","Wed"
"51360",480,19,241,336,"4/9/14","16:50","Wed"
"51361",527,20,265,371,"4/9/14","16:55","Wed"
"51362",602,13,303,442,"4/9/14","17:00","Wed"
"51363",643,8,323,475,"4/9/14","17:05","Wed"
"51364",732,15,367,564,"4/9/14","17:10","Wed"
"51365",595,11,299,439,"4/9/14","17:15","Wed"
"51366",632,9,317,460,"4/9/14","17:20","Wed"
"51367",603,8,303,443,"4/9/14","17:25","Wed"
"51368",517,11,260,389,"4/9/14","17:30","Wed"
"51369",467,29,235,338,"4/9/14","17:35","Wed"
"51370",580,13,292,415,"4/9/14","17:40","Wed"
"51371",491,11,247,355,"4/9/14","17:45","Wed"
"51372",422,23,212,310,"4/9/14","17:50","Wed"
"51373",490,16,246,353,"4/9/14","17:55","Wed"
"51374",426,22,214,311,"4/9/14","18:00","Wed"
"51375",343,26,173,236,"4/9/14","18:05","Wed"
"51376",243,28,123,175,"4/9/14","18:10","Wed"
"51377",410,28,206,297,"4/9/14","18:15","Wed"
"51378",391,26,197,283,"4/9/14","18:20","Wed"
"51379",405,25,204,301,"4/9/14","18:25","Wed"
"51380",329,26,166,240,"4/9/14","18:30","Wed"
"51381",490,26,246,358,"4/9/14","18:35","Wed"
"51382",416,20,209,319,"4/9/14","18:40","Wed"
"51383",482,24,242,359,"4/9/14","18:45","Wed"
"51384",213,27,108,157,"4/9/14","18:50","Wed"
"51385",235,23,119,155,"4/9/14","18:55","Wed"
"51386",222,29,113,151,"4/9/14","19:00","Wed"
"51387",240,35,122,176,"4/9/14","19:05","Wed"
"51388",256,32,129,188,"4/9/14","19:10","Wed"
"51389",284,25,143,192,"4/9/14","19:15","Wed"
"51390",165,20,84,108,"4/9/14","19:20","Wed"
"51391",225,27,114,152,"4/9/14","19:25","Wed"
"51392",263,31,133,188,"4/9/14","19:30","Wed"
"51393",364,30,183,272,"4/9/14","19:35","Wed"
"51394",267,25,135,187,"4/9/14","19:40","Wed"
"51395",205,25,104,128,"4/9/14","19:45","Wed"
"51396",196,27,100,138,"4/9/14","19:50","Wed"
"51397",158,30,80,105,"4/9/14","19:55","Wed"
"51398",190,31,96,130,"4/9/14","20:00","Wed"
"51399",216,25,109,161,"4/9/14","20:05","Wed"
