Year,Direction,Speed,Temperature,SeaLevelPressure
2.01405E+11,250,10,55,1017.9
2.01405E+11,260,9,55,1018.3
2.01405E+11,260,13,55,1017.9
2.01405E+11,250,10,55,1017.9
2.01405E+11,260,10,55,1017.9
2.01405E+11,270,14,54,1018.3
2.01405E+11,260,10,53,1018.6
2.01405E+11,260,11,53,1019
2.01405E+11,260,10,53,1019.6
2.01405E+11,280,9,55,1020.3
2.01405E+11,310,7,56,1021
2.01405E+11,330,10,54,1021
2.01405E+11,330,11,53,1021
2.01405E+11,330,14,52,1020.7
2.01405E+11,340,11,52,1020.3
2.01405E+11,330,8,53,1020
2.01405E+11,20,3,53,1019.6
2.01405E+11,90,2,57,1019.6
2.01405E+11,20,3,58,1019.3
2.01405E+11,40,5,58,1019
2.01405E+11,50,3,53,1019.3
2.01405E+11,***,0,56,1019.3
2.01405E+11,***,0,56,1019.3
2.01405E+11,230,8,63,1020
2.01405E+11,240,11,62,1020
2.01405E+11,230,9,61,1020.3
2.01405E+11,240,9,60,1020
2.01405E+11,230,10,58,1020
2.01405E+11,230,9,58,1019.6
2.01405E+11,230,9,58,1019.6
2.01405E+11,220,9,56,1020
2.01405E+11,230,8,57,1020
2.01405E+11,240,9,59,1020.7
2.01405E+11,250,10,62,1021
2.01405E+11,250,9,65,1021
2.01405E+11,270,14,66,1021.3
2.01405E+11,270,9,69,1021
2.01405E+11,340,13,61,1021
2.01405E+11,330,15,61,1020.3
2.01405E+11,330,15,61,1020
2.01405E+11,310,9,59,1020
2.01405E+11,320,10,60,1019.3
2.01405E+11,330,10,61,1019
2.01405E+11,280,14,76,1018.3
2.01405E+11,230,10,76,1017.9
2.01405E+11,230,10,75,1017.9
2.01405E+11,230,10,73,1017.9
2.01405E+11,230,11,73,1017.9
2.01405E+11,240,14,70,1017.6
2.01405E+11,240,15,70,1017.6
2.01405E+11,240,13,69,1017.3
2.01405E+11,240,14,69,1017.3
2.01405E+11,240,13,68,1016.9
2.01405E+11,240,13,68,1017.3
2.01405E+11,240,10,68,1016.9
2.01405E+11,240,11,67,1017.3
2.01405E+11,240,11,67,1017.6
2.01405E+11,260,14,70,1017.9
2.01405E+11,250,14,71,1017.6
2.01405E+11,260,15,74,1016.9
2.01405E+11,270,11,76,1016.6
2.01405E+11,280,11,78,1016.3
2.01405E+11,280,18,79,1015.2
2.01405E+11,250,16,80,1014.9
2.01405E+11,250,16,81,1014.2
2.01405E+11,260,13,80,1013.9
2.01405E+11,240,16,80,1013.5
2.01405E+11,230,16,80,1013.2
2.01405E+11,240,18,79,1013.2
2.01405E+11,230,17,77,1012.9
2.01405E+11,250,13,76,1012.9
2.01405E+11,250,15,73,1012.9
2.01405E+11,240,14,73,1012.9
2.01405E+11,240,11,73,1012.9
2.01405E+11,230,9,72,1012.5
2.01405E+11,250,10,72,1012.2
2.01405E+11,240,10,72,1011.9
2.01405E+11,240,10,73,1011.5
2.01405E+11,240,11,72,1011.2
2.01405E+11,240,11,71,1011.2
2.01405E+11,240,10,70,1011.5
2.01405E+11,270,9,72,1011.5
2.01405E+11,270,13,73,1011.9
2.01405E+11,290,10,74,1011.5
2.01405E+11,280,9,74,1011.5
2.01405E+11,280,10,74,1010.8
2.01405E+11,350,6,****,1010.8
2.01405E+11,260,14,****,1010.2
2.01405E+11,340,10,****,1009.8
2.01405E+11,270,11,77,1009.5
2.01405E+11,250,9,77,1008.8
2.01405E+11,250,15,78,1008.5
2.01405E+11,250,14,77,1008.8
2.01405E+11,250,15,74,1009.5
2.01405E+11,250,16,73,1009.8
2.01405E+11,250,11,73,1009.8
2.01405E+11,260,11,71,1009.8
2.01405E+11,260,13,70,1010.2
2.01405E+11,280,13,69,1010.2
2.01405E+11,50,13,****,1011.9
2.01405E+11,60,11,55,1012.9
2.01405E+11,60,10,53,1013.2
2.01405E+11,10,5,52,1013.9
2.01405E+11,60,2,52,1014.6
2.01405E+11,20,3,54,1015.2
2.01405E+11,60,8,54,1016.3
2.01405E+11,50,10,53,1016.9
2.01405E+11,40,13,52,1017.9
2.01405E+11,60,13,52,1018.3
2.01405E+11,60,11,54,1019
2.01405E+11,30,7,55,1019.6
2.01405E+11,40,9,55,1020
2.01405E+11,60,10,55,1020.3
2.01405E+11,60,7,55,1020.3
2.01405E+11,60,7,54,1020
2.01405E+11,50,6,54,1020.3
2.01405E+11,50,7,54,1020.3
2.01405E+11,20,6,54,1020.7
2.01405E+11,90,3,53,1021.3
2.01405E+11,30,5,54,1022
2.01405E+11,40,5,53,1022
2.01405E+11,360,3,53,1021.3
2.01405E+11,330,7,53,1021.3
2.01405E+11,50,6,52,1020.7
2.01405E+11,***,0,52,1020.7
2.01405E+11,80,2,52,1020.7
2.01405E+11,110,3,53,1020.7
2.01405E+11,70,6,53,1020.7
2.01405E+11,20,6,54,1021.3
2.01405E+11,40,7,54,1021.3
2.01405E+11,40,8,55,1021.7
2.01405E+11,100,10,60,1021.7
2.01405E+11,50,8,58,1022
2.01405E+11,40,11,54,1022
2.01405E+11,50,13,53,1022
2.01405E+11,60,8,52,1022
2.01405E+11,30,10,54,1022
2.01405E+11,30,11,55,1021
2.01405E+11,20,8,55,1020.7
2.01405E+11,30,3,54,1021
2.01405E+11,70,6,54,1020.7
2.01405E+11,10,5,55,1021
2.01405E+11,40,5,55,1021.3
2.01405E+11,140,5,57,1021
2.01405E+11,310,5,57,1021.7
2.01405E+11,260,3,54,1021.3
2.01405E+11,230,2,53,1021
2.01405E+11,270,9,51,1021.3
2.01405E+11,210,3,50,1021.3
2.01405E+11,220,3,50,1021
2.01405E+11,220,3,51,1021
2.01405E+11,210,3,52,1021.3
2.01405E+11,190,6,55,1022.4
2.01405E+11,230,7,57,1022
2.01405E+11,280,8,60,1022.4
2.01405E+11,290,14,58,1022
2.01405E+11,300,13,58,1022
2.01405E+11,300,10,58,1022
2.01405E+11,300,9,58,1022
2.01405E+11,300,5,59,1022
2.01405E+11,300,5,60,1021.7
2.01405E+11,300,7,61,1021
2.01405E+11,300,3,62,1021
2.01405E+11,300,10,63,1020.7
2.01405E+11,310,7,62,1020.7
2.01405E+11,290,7,62,1020.7
2.01405E+11,330,5,60,1021
2.01405E+11,70,1,60,1021.7
2.01405E+11,360,3,57,1022.4
2.01405E+11,240,1,56,1022.7
2.01405E+11,280,3,56,1023
2.01405E+11,290,5,56,1023.4
2.01405E+11,220,2,55,1023.4
2.01405E+11,220,3,54,1024
2.01405E+11,240,2,53,1024.4
2.01405E+11,220,5,52,1025.4
2.01405E+11,290,5,55,1026.4
2.01405E+11,290,5,56,1026.4
2.01405E+11,320,6,55,1027.1
2.01405E+11,310,3,56,1026.8
2.01405E+11,340,6,56,1027.1
2.01405E+11,20,3,57,1027.1
2.01405E+11,40,5,56,1027.1
2.01405E+11,50,2,56,1026.8
2.01405E+11,40,2,60,1026.4
2.01405E+11,30,7,61,1026.1
2.01405E+11,30,7,62,1025.7
2.01405E+11,30,5,64,1025.7
2.01405E+11,340,3,64,1025.4
2.01406E+11,10,5,63,1025.7
2.01406E+11,90,5,61,1025.4
2.01406E+11,90,6,59,1026.1
2.01406E+11,20,2,56,1026.1
2.01406E+11,30,5,55,1026.4
2.01406E+11,80,5,53,1026.4
2.01406E+11,80,7,55,1026.4
2.01406E+11,170,1,53,1026.4
2.01406E+11,190,3,53,1026.4
2.01406E+11,***,0,52,1026.4
2.01406E+11,170,3,54,1026.1
2.01406E+11,180,5,57,1026.4
2.01406E+11,170,6,61,1026.1
2.01406E+11,***,0,64,1026.1
2.01406E+11,80,1,65,1025.7
2.01406E+11,40,8,63,1025.4
2.01406E+11,30,9,65,1024.7
2.01406E+11,30,9,65,1024
2.01406E+11,30,13,64,1023.7
2.01406E+11,30,14,64,1023
2.01406E+11,80,10,62,1022.4
2.01406E+11,80,6,60,1022
2.01406E+11,90,11,60,1021
2.01406E+11,60,17,60,1020.3
2.01406E+11,100,6,59,1020
2.01406E+11,***,0,59,1019.3
2.01406E+11,230,2,60,1019.6
2.01406E+11,***,0,61,1019.6
2.01406E+11,180,13,****,1019.6
2.01406E+11,180,14,72,1019.6
2.01406E+11,190,15,71,1019.6
2.01406E+11,200,18,70,1019.3
2.01406E+11,190,16,69,1019
2.01406E+11,200,15,68,1018.6
2.01406E+11,190,17,67,1019
2.01406E+11,200,16,68,1019
2.01406E+11,200,14,69,1018.6
2.01406E+11,200,14,72,1018.6
2.01406E+11,210,15,74,1018.6
2.01406E+11,200,13,76,1017.9
2.01406E+11,200,7,79,1017.6
2.01406E+11,200,3,82,1016.6
2.01406E+11,280,10,83,1015.9
2.01406E+11,30,8,72,1015.6
2.01406E+11,***,0,67,1015.2
2.01406E+11,***,0,70,1014.6
2.01406E+11,***,0,70,1014.2
2.01406E+11,90,1,69,1013.9
2.01406E+11,***,0,70,1013.5
2.01406E+11,130,6,74,1013.5
2.01406E+11,150,7,77,1013.9
2.01406E+11,160,10,77,1013.9
2.01406E+11,190,10,76,1013.5
2.01406E+11,190,11,75,1013.2
2.01406E+11,200,10,75,1012.5
2.01406E+11,200,9,74,1012.2
2.01406E+11,200,10,74,1012.2
2.01406E+11,190,9,74,1011.9
2.01406E+11,310,6,69,1012.5
2.01406E+11,***,0,63,1012.5
2.01406E+11,210,8,69,1012.2
2.01406E+11,170,6,69,1011.9
2.01406E+11,200,8,70,1011.5
2.01406E+11,220,10,72,1011.5
2.01406E+11,230,10,73,1011.2
2.01406E+11,240,11,75,1011.2
2.01406E+11,220,17,78,1009.8
2.01406E+11,210,16,79,1008.8
2.01406E+11,220,16,81,1008.1
2.01406E+11,240,17,80,1008.1
2.01406E+11,230,21,80,1008.1
2.01406E+11,240,15,80,1007.8
2.01406E+11,240,16,79,1007.8
2.01406E+11,300,21,****,1010.2
2.01406E+11,310,17,****,1011.9
2.01406E+11,300,17,58,1012.9
2.01406E+11,300,6,57,1013.2
2.01406E+11,240,6,59,1013.2
2.01406E+11,240,6,59,1013.2
2.01406E+11,230,7,58,1013.2
2.01406E+11,220,6,58,1012.9
2.01406E+11,230,8,58,1012.5
2.01406E+11,230,9,59,1012.5
2.01406E+11,230,10,60,1012.5
2.01406E+11,230,10,62,1012.5
2.01406E+11,300,16,65,1012.9
2.01406E+11,310,13,65,1012.5
2.01406E+11,350,14,59,1012.2
2.01406E+11,360,15,59,1011.5
2.01406E+11,360,14,58,1011.5
2.01406E+11,320,7,57,1010.8
2.01406E+11,350,7,57,1010.2
2.01406E+11,90,3,61,1009.8
2.01406E+11,250,15,****,1009.5
2.01406E+11,250,10,69,1009.1
2.01406E+11,260,9,69,1008.8
2.01406E+11,250,8,68,1009.1
2.01406E+11,320,15,62,1009.1
2.01406E+11,300,9,62,1009.5
2.01406E+11,260,6,61,1009.5
2.01406E+11,250,5,60,1009.5
2.01406E+11,270,5,58,1009.1
2.01406E+11,250,6,57,1008.8
2.01406E+11,240,6,56,1008.5
2.01406E+11,230,7,55,1008.1
2.01406E+11,240,7,55,1008.1
2.01406E+11,220,8,54,1008.5
2.01406E+11,260,7,56,1009.1
2.01406E+11,290,11,58,1009.1
2.01406E+11,320,8,58,1009.1
2.01406E+11,340,15,55,1008.8
2.01406E+11,330,21,54,1008.8
2.01406E+11,340,16,54,1009.1
2.01406E+11,330,17,55,1009.5
2.01406E+11,330,15,55,1009.8
2.01406E+11,330,15,56,1010.2
2.01406E+11,320,14,58,1010.5
2.01406E+11,330,14,56,1011.2
2.01406E+11,320,9,55,1011.2
2.01406E+11,280,10,58,1011.2
2.01406E+11,300,11,57,1011.9
2.01406E+11,320,10,57,1012.2
2.01406E+11,280,7,57,1012.9
2.01406E+11,270,7,57,1012.9
2.01406E+11,260,9,58,1013.2
2.01406E+11,270,10,58,1013.5
2.01406E+11,280,11,57,1013.2
2.01406E+11,300,13,56,1013.9
2.01406E+11,280,9,56,1014.2
2.01406E+11,290,8,55,1014.6
2.01406E+11,290,8,53,1014.6
2.01406E+11,270,6,54,1015.2
2.01406E+11,310,5,56,1015.6
2.01406E+11,350,3,58,1015.9
2.01406E+11,340,10,55,1015.9
2.01406E+11,350,10,56,1016.3
2.01406E+11,340,16,56,1015.9
2.01406E+11,340,14,58,1015.9
2.01406E+11,340,13,59,1015.6
2.01406E+11,340,9,60,1015.6
2.01406E+11,340,8,62,1015.6
2.01406E+11,350,5,62,1015.6
2.01406E+11,340,7,64,1015.2
2.01406E+11,330,6,64,1015.2
2.01406E+11,310,6,64,1015.2
2.01406E+11,***,0,66,1015.2
2.01406E+11,220,3,66,1015.9
2.01406E+11,250,9,66,1016.6
2.01406E+11,240,10,64,1016.9
2.01406E+11,240,10,63,1016.9
2.01406E+11,240,9,62,1016.9
2.01406E+11,240,8,61,1016.9
2.01406E+11,240,7,60,1017.3
2.01406E+11,240,7,60,1016.9
2.01406E+11,240,7,59,1017.3
2.01406E+11,240,7,61,1017.9
2.01406E+11,260,5,64,1018.3
2.01406E+11,310,5,64,1018.3
2.01406E+11,340,9,61,1018.6
2.01406E+11,330,15,59,1019
2.01406E+11,340,11,59,1019.3
2.01406E+11,340,14,59,1019
2.01406E+11,340,11,58,1018.6
2.01406E+11,50,3,60,1016.9
2.01406E+11,100,3,60,1016.9
2.01406E+11,50,3,61,1015.9
2.01406E+11,90,3,61,1015.9
2.01406E+11,***,0,67,1015.9
